Name,Address,City,State,Zip,Discount,Discount_Detail,Link,Latitude,Longitude,Precision,Category1,Category2,Category3,Category4,
Shari's Restaurant,221 Bravo Terrace,Port Orchard,WA,98367,Special Offer,FREE CLASSIC PIE,http://seattle.entertainment.com/discount/Sharis_Restaurant/coupon/87006377870RED01284934EPC00496999PRD00000001.html,47.502759,-122.643475,address,Dining,American,,,
Shari's Restaurant,24525 Russell Rd.,Kent,WA,98032,Special Offer,FREE CLASSIC PIE,http://seattle.entertainment.com/discount/Sharis_Restaurant/coupon/87006377870RED01284938EPC00496999PRD00000001.html,47.381252,-122.260861,address,Dining,American,,,
Cafe Siena,24530 Russell Rd. S.,Kent,WA,98032,50% Off Total Bill,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Cafe_Siena/coupon/05002851050RED00914073EPC00497999PRD00000001.html,47.380839,-122.260309,address,Dining,American,,,
Baskin Robbins Cafe N' Donuts,110 Washington Ave. N,Kent,WA,98032,2-for-1 Discount,UP TO $6.00 VALUE,http://seattle.entertainment.com/discount/Baskin_Robbins_Cafe_N_Donuts/coupon/05005646050RED01376224EPC00497999PRD00000001.html,47.381502,-122.247237,address,Dining,American,,,
Baskin-Robbins® Ice Cream,110 Washington Ave. N,Kent,WA,98032,2-for-1 Discount,FREE 16 OZ. CAPPUCCINO BLAST,http://seattle.entertainment.com/discount/BaskinRobbinsreg_Ice_Cream/coupon/05004747050RED01376223EPC00496999PRD00000001.html,47.381502,-122.247237,address,Dining,American,,,
Urbia Fresh Cafe,415 Central Ave. N.,Kent,WA,98032,2-for-1 Menu Item,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Urbia_Fresh_Cafe/coupon/05005622050RED01374876EPC00497999PRD00000001.html,47.384342,-122.231289,address,Dining,American,,,
Arby's,317 E. Smith St.,Kent,WA,98030,2-for-1 Discount,FREE CHICKEN SANDWICH,http://seattle.entertainment.com/discount/Arbys/coupon/00300598003RED00000156EPC00496999PRD00000001.html,47.383368,-122.230156,address,Dining,American,,,
Kona Kai Coffee Company,124 - 4th Avenue S.,Kent,WA,98032,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Kona_Kai_Coffee_Company/coupon/05005818050RED01379464EPC00497999PRD00000056.html,47.381336,-122.237196,address,Dining,American,,,
Jimmy T's Sports Bar & Grill,23803 104th Ave. SE,Kent,WA,98031,2-for-1 Entree,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Jimmy_Ts_Sports_Bar__Grill/coupon/05005796050RED01379047EPC00497999PRD00000001.html,47.389028,-122.202394,address,Dining,American,,,
Skipper's Seafood & Chowder,12811 - 4th Ave. W,Everett,WA,98204,2-for-1 Discount,ONE CUP OF OUR AWARD WINNING CHOWDER,http://seattle.entertainment.com/discount/Skippers_Seafood__Chowder/coupon/00313081003RED01126258EPC00496999PRD00000001.html,47.881529,-122.238608,address,Dining,American,,,
Baily's C C Espresso & Ice Creamery,15525 Main St. N.E.,Duvall,WA,98019,50% Off Discount,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Bailys_C_C_Espresso__Ice_Creamery/coupon/00316316003RED01339445EPC00496999PRD00000001.html,47.740357,-121.986372,address,Dining,American,,,
Shawn O'Donnell's American Grill & Irish Pub,122 - 128th St. S.E.,Everett,WA,98208,2-for-1 Dinner,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Shawn_ODonnells_American_Grill__Irish_Pub/coupon/00315424003RED01277598EPC00496999PRD00000001.html,47.881805,-122.231171,address,Dining,American,,,
Duvall Grill,15602 Main St. NE,Duvall,WA,98019,2-for-1 Entree,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Duvall_Grill/coupon/00315964003RED01313574EPC00497999PRD00000001.html,47.740959,-121.985963,address,Dining,American,,,
Mongos at Clearview,16510 State Route 9 SE; Suite 101,Snohomish,WA,98296,20% Off Total Bill,UP TO 20% OFF,http://seattle.entertainment.com/discount/Mongos_at_Clearview/coupon/00313739003RED01177899EPC00497999PRD00000056.html,47.847396,-122.118238,address,Dining,American,,,
Wine 101 The Gathering Place,11601 Harbour Pointe Blvd #101,Mukilteo,WA,98275,2-for-1 Discount,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Wine_101_The_Gathering_Place/coupon/00317852003RED01392781EPC00497999PRD00000001.html,47.89381,-122.31118,address,Dining,American,,,
Seattle Gold Coffee,11632 Hwy 99,Everett,WA,98204,2-for-1 Menu Item,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Seattle_Gold_Coffee/coupon/00313794003RED01183217EPC00496999PRD00000001.html,47.89207,-122.256196,address,Dining,American,,,
Ivar's Seafood Bar,25405 104th S.E.,Kent,WA,98030,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316543003RED00933688EPC00497999PRD00000001.html,47.374084,-122.202569,address,Dining,American,,,
Central Ave. Pub & Eatery,1404 Central Ave. S. #104,Kent,WA,98032,2-for-1 Lunch or Dinner,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Central_Ave_Pub__Eatery/coupon/05002817050RED00913117EPC00496999PRD00000001.html,41.008021,-72.562099,address,Dining,American,,,
Haley's Corner Bakery,10216 SE 256th St.,Kent,WA,98030,50% Off Baked Goods,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Haleys_Corner_Bakery/coupon/05005766050RED01378361EPC00497999PRD00000001.html,47.372691,-122.204048,address,Dining,American,,,
Carnation Golf Course,1810 W. Snoqualmie River Rd. N.E.,Carnation,WA,98014,2-for-1 Entree,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Carnation_Golf_Course/coupon/00314721003RED01261186EPC00496999PRD00000001.html,47.624472,-121.93334,address,Dining,American,,,
Baskin-Robbins Ice Cream,530 S.W. Everett Mall Way,Everett,WA,98208,2-for-1 Discount,FREE 16 OZ. CAPPUCCINO BLAST,http://seattle.entertainment.com/discount/BaskinRobbins_Ice_Cream/coupon/05004747003RED01197667EPC00496999PRD00000001.html,47.904505,-122.241922,address,Dining,American,,,
Sandy's Espresso & Sandwich Shop,4650 Tolt Ave.,Carnation,WA,98014,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Sandys_Espresso__Sandwich_Shop/coupon/00316392003RED01313576EPC00497999PRD00000056.html,47.648955,-121.913328,address,Dining,American,,,
Foxys Pub & Eatery,9601 Evergreen Way,Everett,WA,98204,Special Offer,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Foxys_Pub__Eatery/coupon/00316124003RED01298717EPC00497999PRD00000001.html,47.910993,-122.238001,address,Dining,American,,,
Great Harvest Bread Co.,1201-D S.E. Everett Mall Way,Everett,WA,98208,Special Offer,FREE LOAF OF HONEY WHOLE WHEAT BREAD,http://seattle.entertainment.com/discount/Great_Harvest_Bread_Co/coupon/00315633003RED01295869EPC00496999PRD00000001.html,47.911569,-122.216386,address,Dining,American,,,
Z's Burger,8307 Mukilteo Speedway,Mukilteo,WA,98275,2-for-1 Menu Item,UP TO $6.00 VALUE,http://seattle.entertainment.com/discount/Zs_Burger/coupon/00315095003RED01273693EPC00497999PRD00000001.html,47.922831,-122.29999,address,Dining,American,,,
Shari's Restaurant,12990 SE Kent-Kangley Rd.,Kent,WA,98030,Special Offer,FREE CLASSIC PIE,http://seattle.entertainment.com/discount/Sharis_Restaurant/coupon/87006377870RED01284941EPC00496999PRD00000001.html,47.358284,-122.166462,address,Dining,American,,,
Everett Bob's,1611 SE Everett Mall Way,Everett,WA,98208,Special Value,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Everett_Bobs/coupon/97002724970RED01390783EPC00497999PRD00000001.html,47.913187,-122.21253,address,Dining,American,,,
Bob's Burger & Brew,1615 SE Everett Mall Way,Everett,WA,98208,Special Value,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Bobs_Burger__Brew/coupon/00315456003RED01281967EPC00499999PRD00000001.html,47.913212,-122.212531,address,Dining,American,,,
Gonzo's Bar & Grill,15423 SE 272nd St.,Kent,WA,98042,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Gonzos_Bar__Grill/coupon/00317403003RED01381173EPC00497999PRD00000001.html,47.357842,-122.135148,address,Dining,American,,,
Flights Pub,7601 Evergreen Way,Everett,WA,98203,2-for-1 Discount,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Flights_Pub/coupon/00313440003RED01165511EPC00496999PRD00000001.html,47.929213,-122.221171,address,Dining,American,,,
Fall City Roadhouse,4200 Preston-Fall City Road S.E.,Fall City,WA,98024,2-for-1 Entree,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Fall_City_Roadhouse/coupon/00316327003RED01323600EPC00497999PRD00000001.html,47.567194,-121.887908,address,Dining,American,,,
Great Harvest Bread Co.,1770 S. 320th St.,Federal Way,WA,98003,Special Offer,FREE LOAF OF HONEY WHOLE WHEAT BREAD,http://seattle.entertainment.com/discount/Great_Harvest_Bread_Co/coupon/00315633003RED01295870EPC00496999PRD00000001.html,47.315203,-122.31088,address,Dining,American,,,
Ivar's Seafood Bar,2004 S. 320th St.,Federal Way,WA,98003,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316542003RED00933687EPC00496999PRD00000001.html,47.315253,-122.30822,address,Dining,American,,,
Baskin RobbinsIce Cream,1702 Auburn Way N.,Auburn,WA,98002,2-for-1 Discount,FREE REGULAR SINGLE SCOOP CONE,http://seattle.entertainment.com/discount/Baskin_RobbinsIce_Cream/coupon/05004755050RED01374862EPC00496999PRD00000001.html,47.323491,-122.221297,address,Dining,American,,,
Mukilteo Chocolate Co.,700 Third Street; Suite C,Mukilteo,WA,98275,Special Value,UP TO $6.00 VALUE,http://seattle.entertainment.com/discount/Mukilteo_Chocolate_Co/coupon/00316286003RED01323563EPC00497999PRD00000001.html,47.946523,-122.303436,address,Dining,American,,,
Patty's Eggnest At Chuckwagon Inn,6720 Evergreen Way,Everett,WA,98203,2-for-1 Breakfast or Lunch,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Pattys_Eggnest_At_Chuckwagon_Inn/coupon/00317627003RED01382102EPC00497999PRD00000001.html,47.937043,-122.219059,address,Dining,American,,,
Steiner Diner,333 15th St. NE,Auburn,WA,98002,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Steiner_Diner/coupon/05005395050RED01324345EPC00496999PRD00000001.html,47.320976,-122.225884,address,Dining,American,,,
Ivar's Mukilteo Landing,710 Front Street,Mukilteo,WA,98275,Special Value,$10.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Mukilteo_Landing/coupon/00315432003RED01202096EPC00499999PRD00000001.html,47.948947,-122.303956,address,Dining,American,,,
Ivar's Seafood Bar,710 Front St.,Mukilteo,WA,98275,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316542003RED00933694EPC00496999PRD00000001.html,47.948947,-122.303956,address,Dining,American,,,
Skipper's Seafood & Chowder,1202 Auburn Way N.,Auburn,WA,98002,2-for-1 Discount,ONE CUP OF OUR AWARD WINNING CHOWDER,http://seattle.entertainment.com/discount/Skippers_Seafood__Chowder/coupon/00313081003RED01126256EPC00496999PRD00000001.html,47.318694,-122.221304,address,Dining,American,,,
Chicago Willy's Gourmet Burgers,1202 Auburn Way N.,Auburn,WA,98002,2-for-1 Discount,FREE WILLY DELUXE BURGER &amp; FRIES,http://seattle.entertainment.com/discount/Chicago_Willys_Gourmet_Burgers/coupon/05005609050RED01372799EPC00497999PRD00000001.html,47.318694,-122.221304,address,Dining,American,,,
Paesano's Coffee,14655 Fryelands Blvd SE; Suite 109,Monroe,WA,98272,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Paesanos_Coffee/coupon/00316432003RED01312598EPC00497999PRD00000056.html,47.86247,-122.009479,address,Dining,American,,,
The Burger & More,102 Avenue D,Snohomish,WA,98290,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/The_Burger__More/coupon/00316754003RED01355199EPC00497999PRD00000056.html,47.911645,-122.098798,address,Dining,American,,,
Wienerschnitzel,5905 Evergreen Way,Everett,WA,98203,2-for-1 Menu Item,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Wienerschnitzel/coupon/00308356003RED00875430EPC00496999PRD00000001.html,47.944164,-122.216675,address,Dining,American,,,
Java Inn Coffee Roaster,1101 First Street,Snohomish,WA,98290,2-for-1 Discount,FREE,http://seattle.entertainment.com/discount/Java_Inn_Coffee_Roaster/coupon/00316739003RED01352706EPC00497999PRD00000001.html,47.911314,-122.09601,address,Dining,American,,,
Hot Dog Cafe at Pegasus Shops,1003 First Street,Snohomish,WA,98290,2-for-1 Discount,FREE,http://seattle.entertainment.com/discount/Hot_Dog_Cafe_at_Pegasus_Shops/coupon/00316735003RED01352686EPC00497999PRD00000001.html,47.911265,-122.094674,address,Dining,American,,,
Sockeye's Restaurant & Bar,14090 Fryelands Blvd. SE,Monroe,WA,98272,2-for-1 Brunch,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Sockeyes_Restaurant__Bar/coupon/00316920003RED01370929EPC00497999PRD00000001.html,47.869774,-122.009602,address,Dining,American,,,
The Chocolate Moose,14090 Fryelands Blvd SE; Suite 174,Monroe,WA,98272,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/The_Chocolate_Moose/coupon/00316153003RED01312601EPC00497999PRD00000056.html,47.869774,-122.009602,address,Dining,American,,,
Cozy Roadhouse,8872 State Hwy 525,Clinton,WA,98236,2-for-1 Lunch or Dinner,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Cozy_Roadhouse/coupon/97001029970RED00672423EPC00497999PRD00000001.html,47.979218,-122.356465,address,Dining,American,,,
Manifesto Espresso,611 - 2nd St.; Suite L,Snohomish,WA,98290,2-for-1 Discount,FREE,http://seattle.entertainment.com/discount/Manifesto_Espresso/coupon/00316768003RED01355182EPC00497999PRD00000001.html,47.912704,-122.089739,address,Dining,American,,,
Tolino Coffee,33610 21st Ave SW,Federal Way,WA,98023,20% Off Beverage,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Tolino_Coffee/coupon/05005601050RED01367406EPC00497999PRD00000056.html,47.300422,-122.360718,address,Dining,American,,,
Mix It Up! Ice Creamery,7726 Center Blvd. S.E.,Snoqualmie,WA,98065,50% Off Ice Cream,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Mix_It_Up_Ice_Creamery/coupon/00316248003RED01336295EPC00496999PRD00000001.html,47.530742,-121.873142,address,Dining,American,,,
i Burger & Grill,7726 Center Blvd S.E.,Snoqualmie,WA,98065,2-for-1 Menu Item,UP TO $6.00 VALUE,http://seattle.entertainment.com/discount/i_Burger__Grill/coupon/00316339003RED01323587EPC00497999PRD00000001.html,47.530742,-121.873142,address,Dining,American,,,
Uncorked Wine Bar & Restaurant,7819 Center Blvd,Snoqualmie,WA,98065,2-for-1 Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Uncorked_Wine_Bar__Restaurant/coupon/00316172003RED01323085EPC00499999PRD00000001.html,47.529981,-121.872946,address,Dining,American,,,
Rainbow Cafe,112 E. Main St.,Auburn,WA,98002,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Rainbow_Cafe/coupon/05005289050RED01316771EPC00496999PRD00000001.html,47.307291,-122.228355,address,Dining,American,,,
Zola's Cafe & Coffee,402 E. Main Street,Auburn,WA,98002,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Zolas_Cafe__Coffee/coupon/05005369050RED01298493EPC00497999PRD00000056.html,47.307561,-122.223988,address,Dining,American,,,
Evergreen Lanes Restaurant,5111 Claremont Way,Everett,WA,98203,2-for-1 Discount,FREE ENTRÉE,http://seattle.entertainment.com/discount/Evergreen_Lanes_Restaurant/coupon/00300021003RED00000593EPC00496999PRD00000001.html,47.950441,-122.212498,address,Dining,American,,,
Kitsch-en,141 A Place SE,Auburn,WA,98002,2-for-1 Menu Item,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Kitschen/coupon/05004805050RED01245444EPC00496999PRD00000001.html,47.306147,-122.228813,address,Dining,American,,,
Spunky Monkey Bar & Grill,124 2nd St. S.E.,Auburn,WA,98002,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Spunky_Monkey_Bar__Grill/coupon/05005268050RED01299591EPC00497999PRD00000056.html,47.305525,-122.228251,address,Dining,American,,,
A.K.A. Wired Espresso & Deli,714 Avenue D,Snohomish,WA,98290,2-for-1 Menu Item,BUY ONE GET ONE FREE,http://seattle.entertainment.com/discount/AKA_Wired_Espresso__Deli/coupon/00316302003RED01313038EPC00496999PRD00000001.html,47.920811,-122.098266,address,Dining,American,,,
Time Out Ale House,34525 16th Ave. S.,Federal Way,WA,98003,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Time_Out_Ale_House/coupon/05001695050RED00611374EPC00497999PRD00000056.html,47.291801,-122.313692,address,Dining,American,,,
Sahara Pizza,349 Butler Avenue,Monroe,WA,98272,50% Off Pizza,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Sahara_Pizza/coupon/00317630003RED01379928EPC00497999PRD00000001.html,47.857451,-121.967497,address,Dining,American,,,
Sweet Indulgence,19555 SR2,Monroe,WA,98272,2-for-1 Discount,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Sweet_Indulgence/coupon/00316445003RED01314647EPC00496999PRD00000001.html,47.858983,-121.968348,address,Dining,American,,,
Pizza Brava,1423 Avenue D,Snohomish,WA,98290,2-for-1 Pizza,BUY ONE GET ONE FREE,http://seattle.entertainment.com/discount/Pizza_Brava/coupon/00316201003RED01315510EPC00496999PRD00000001.html,47.928487,-122.098964,address,Dining,American,,,
Patty's Eggnest,19837 State Rte. 2,Monroe,WA,98272,2-for-1 Breakfast or Lunch,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Pattys_Eggnest/coupon/00308879003RED00783115EPC00497999PRD00000001.html,47.858218,-121.964978,address,Dining,American,,,
Fatburger,1507 S. 348th St,Federal Way,WA,98003,2-for-1 Discount,FREE GRILLED CHICKEN SANDWICH,http://seattle.entertainment.com/discount/Fatburger/coupon/00316331003RED01308669EPC00497999PRD00000001.html,47.289558,-122.314822,address,Dining,American,,,
Totem Family Dining,4410 Rucker Ave.,Everett,WA,98203,2-for-1 Discount,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Totem_Family_Dining/coupon/00316308003RED01311884EPC00497999PRD00000001.html,47.959108,-122.210809,address,Dining,American,,,
Shari's Restaurant,34900 Enchanted Parkway S,Federal Way,WA,98003,Special Offer,FREE CLASSIC PIE,http://seattle.entertainment.com/discount/Sharis_Restaurant/coupon/87006377870RED01284929EPC00496999PRD00000001.html,47.288707,-122.313398,address,Dining,American,,,
Popeyes,34960 Enchanted Pkwy. S.,Federal Way,WA,98003,2-for-1 Menu Item,FREE MENU ITEM,http://seattle.entertainment.com/discount/Popeyes/coupon/00313208050RED00139064EPC00496999PRD00000001.html,47.288403,-122.313326,address,Dining,American,,,
Donel's Espresso - Zipperdoodle,1404 A Street S.E.,Auburn,WA,98002,50% Off Beverage,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Donels_Espresso__Zipperdoodle/coupon/05005214050RED01299553EPC00497999PRD00000001.html,47.295748,-122.228782,address,Dining,American,,,
Ivar's Seafood Bar,1520 - 41st St.,Everett,WA,98201,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316543003RED00933691EPC00497999PRD00000001.html,47.963171,-122.208977,address,Dining,American,,,
Pazzo Coffee,3312 Auburn Way S.,Auburn,WA,98092,2-for-1 Discount,FREE BEVERAGE,http://seattle.entertainment.com/discount/Pazzo_Coffee/coupon/05005198050RED01298602EPC00497999PRD00000001.html,47.288448,-122.184647,address,Dining,American,,,
Bob's Pier - Bob's Pier,3320 E. 11th St.,Tacoma,WA,98421,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Bobs_Pier__Bobs_Pier/coupon/05005794050RED01376958EPC00497999PRD00000056.html,47.274615,-122.398194,address,Dining,American,,,
